Date,Month,Day,Year,Depth,Temp,DO,Chla,Conductivity
27-Mar-13,3,27,2013,42,27.09,78.7,5.8,675
27-Mar-13,3,27,2013,43,27.07,78.22307692,5.815384615,675
27-Mar-13,3,27,2013,44,27.03,77.49315068,5.7,675
27-Mar-13,3,27,2013,50,26.88,75.15,5.5,675
27-Mar-13,3,27,2013,51,26.87,73.856,5.594,675
3-Apr-13,4,3,2013,48,27.09,78.8,6.1,675
17-Apr-13,4,17,2013,42,27.09,78.4,6.1,675
17-Apr-13,4,17,2013,43,27.08,77.52962963,6.222222222,675
5-Jun-13,6,5,2013,66,26.56,65.59,6.31,675
19-Jul-13,7,19,2013,41,26.24,84.2,6.8,675
19-Jul-13,7,19,2013,42,26.24,84.1245283,6.918867925,675
19-Jul-13,7,19,2013,47,26.23,83.9,6.75,675
19-Jul-13,7,19,2013,48,26.23,83.8,6.631818182,675
19-Jul-13,7,19,2013,49,26.23,83.74,6.766666667,675
19-Jul-13,7,19,2013,54,26.22,83.54,6.6,675
19-Jul-13,7,19,2013,55,26.21,83.53684211,6.571052632,675
19-Jul-13,7,19,2013,60,26.21,82.92222222,6.517777778,675
19-Jul-13,7,19,2013,61,26.21,83.2556962,6.550632911,675
19-Jul-13,7,19,2013,67,26.2,76.35862069,6.589655172,675
19-Jul-13,7,19,2013,68,26.2,80.84444444,6.551851852,675
19-Jul-13,7,19,2013,69,26.2,81.36,6.36,675
29-Jul-13,7,29,2013,9,26.3,90.2,NA,675
29-Jul-13,7,29,2013,15,26.27,89.7,NA,675
29-Jul-13,7,29,2013,16,26.27,89.8,NA,675
15-Aug-13,8,15,2013,12,26.08,90.45348837,5.451162791,675
15-Aug-13,8,15,2013,17,26.07,90,5.65,675
15-Aug-13,8,15,2013,18,26.07,89.844,5.512,675
15-Aug-13,8,15,2013,23,26.05,89,5.766666667,675
15-Aug-13,8,15,2013,24,26.05,88.50987654,5.744444444,675
15-Aug-13,8,15,2013,28,25.99,85.6,5.9,675
15-Aug-13,8,15,2013,29,25.99,85.52933333,5.76,675
15-Aug-13,8,15,2013,35,25.89,83.5,5.4,675
15-Aug-13,8,15,2013,36,25.89,82.88275862,5.645689655,675
15-Aug-13,8,15,2013,7,26.1,90.83703704,5.509876543,675.037037
25-Aug-11,8,25,2011,15,26.17,89.27058824,5.041176471,675.0588235
25-Aug-11,8,25,2011,35,26.13,85.68235294,5.247058824,675.0588235
25-Aug-11,8,25,2011,25,26.17,88.45625,4.86875,675.0625
25-Aug-11,8,25,2011,30,26.16,87.88125,5.1,675.0625
27-Sep-12,9,27,2012,37,25.86,76.14516129,9.725806452,675.0645161
12-Mar-13,3,12,2013,39,26.68,74.74583333,5.775,675.1041667
5-Aug-11,8,5,2011,49,26.17,85.86,5.305,675.15
5-Aug-11,8,5,2011,35,26.17,86.58235294,5.264705882,675.1764706
7-Nov-12,11,7,2012,30,26.14,84.84074074,7.481481481,675.1851852
21-Nov-12,11,21,2012,27,26.26,82.6,7.16,675.2
22-Jul-10,7,22,2010,45,26.43,89.19347826,5.6,675.2391304
27-Sep-12,9,27,2012,38,25.86,75.53636364,9.681818182,675.2727273
27-Dec-12,12,27,2012,1,26.75,94.83943662,6.143661972,675.2957746
18-Aug-10,8,18,2010,70,26,78.83333333,7.266666667,675.3333333
29-Jul-11,7,29,2011,41,26.39,87.3,4.99375,675.375
7-Nov-12,11,7,2012,29,26.13,80.28888889,7.383333333,675.4444444
12-Aug-10,8,12,2010,58,25.96,75.42156863,8.201960784,675.4509804
17-Jan-13,1,17,2013,37,26.27,75.9,7.35,675.5
15-Aug-13,8,15,2013,6,26.1,90.9,5.45,675.5
5-Aug-11,8,5,2011,45,26.17,86.06,5.4,675.6
5-Aug-11,8,5,2011,54,26.17,85.545,5.37,675.6
25-Jul-13,7,25,2013,1,26.09,85.67017544,9.410526316,675.6491228
15-Jul-10,7,15,2010,54,26.49,84.55744681,5.234042553,675.6595745
12-Mar-13,3,12,2013,1,27.54,94.0031746,3.612698413,675.6666667
14-Nov-12,11,14,2012,11,26.5,94.44375,NA,675.7291667
5-Aug-11,8,5,2011,40,26.17,86.285,5.355,675.75
18-Aug-10,8,18,2010,57,26.03,85.80909091,7.209090909,675.8181818
25-Jul-13,7,25,2013,5,26.1,85.21698113,6.605660377,675.8301887
25-Jul-13,7,25,2013,10,26.1,85.01666667,7.191666667,675.8333333
5-Aug-11,8,5,2011,44,26.17,86.1,5.32,675.8666667
15-Aug-13,8,15,2013,1,26.24,91.04888889,5.113333333,675.8666667
15-Jul-10,7,15,2010,53,26.5,84.7125,5.0375,675.875
25-Jul-13,7,25,2013,9,26.09,85.26829268,7.197560976,675.8780488
14-Nov-12,11,14,2012,16,26.41,93.30666667,NA,675.8888889
5-Mar-13,3,5,2013,32,26.86,81.44242424,5.36969697,675.9090909
29-Jul-11,7,29,2011,56,26.39,85.72307692,4.992307692,675.9230769
25-Jul-13,7,25,2013,24,26.09,84.63214286,7.142857143,675.9285714
22-Jul-11,7,22,2011,49,26.32,70.48823529,4.9,675.9411765
25-Jul-13,7,25,2013,13,26.09,85.2,7.329411765,675.9411765
25-Jul-13,7,25,2013,16,26.09,85.04090909,6.95,675.9545455
25-Jul-13,7,25,2013,23,26.09,84.67666667,7.21,675.9666667
18-Aug-10,8,18,2010,58,26.02,85.503125,7.478125,675.96875
28-Nov-12,11,28,2012,35,26.13,76.95813953,6.481395349,675.9767442
22-Jul-10,7,22,2010,46,26.43,89.18421053,5.552631579,676
22-Jul-10,7,22,2010,47,26.44,89.1,5.5,676
22-Jul-10,7,22,2010,50,26.4,88.13921569,5.3,676
22-Jul-10,7,22,2010,51,26.4,88,5.4125,676
18-Aug-10,8,18,2010,59,26.02,85.2,7.4,676
18-Aug-10,8,18,2010,63,26.02,84.53333333,7.283333333,676
18-Aug-10,8,18,2010,65,26.02,83.9,7,676
22-Jul-11,7,22,2011,48,26.34,74.35,4.8,676
22-Jul-11,7,22,2011,50,26.32,68.6,4.9,676
22-Jul-11,7,22,2011,54,26.3,67.08888889,4.694444444,676
22-Jul-11,7,22,2011,55,26.31,67.05,4.45,676
22-Jul-11,7,22,2011,59,26.26,61.82941176,4.741176471,676
22-Jul-11,7,22,2011,60,26.26,61.45,4.85,676
19-Aug-11,8,19,2011,41,26.12,83.3,5.65,676
19-Aug-11,8,19,2011,46,26.12,82.6,5.45,676
19-Aug-11,8,19,2011,50,26.12,81.98148148,5.511111111,676
19-Aug-11,8,19,2011,51,26.12,81.8,5.6,676
25-Aug-11,8,25,2011,40,26.09,80.98823529,5.076470588,676
25-Aug-11,8,25,2011,41,26.09,80.7,5,676
25-Aug-11,8,25,2011,45,26.08,78.425,5.06875,676
25-Aug-11,8,25,2011,46,26.08,78.25,5.1,676
25-Aug-11,8,25,2011,50,26.08,76.8,5.077777778,676
25-Aug-11,8,25,2011,51,26.08,76.8,4.9,676
25-Aug-11,8,25,2011,55,26.08,75.86666667,4.966666667,676
25-Aug-11,8,25,2011,56,26.07,75.7,5.2,676
4-Oct-12,10,4,2012,6,26.81,97.10851064,7.161702128,676
4-Oct-12,10,4,2012,11,26.76,96.84038462,7.651923077,676
4-Oct-12,10,4,2012,15,26.67,94.4125,7.3875,676
4-Oct-12,10,4,2012,16,26.67,94.8097561,7.543902439,676
4-Oct-12,10,4,2012,25,26.07,76.1,8,676
4-Oct-12,10,4,2012,26,26.07,75.96382979,7.663829787,676
4-Oct-12,10,4,2012,30,25.98,74.8,7.5,676
4-Oct-12,10,4,2012,31,25.98,74.30625,7.789583333,676
11-Oct-12,10,11,2012,41,26.06,75.52222222,6.7,676
11-Oct-12,10,11,2012,42,26.01,75.01,7.26,676
17-Oct-12,10,17,2012,10,26.5,93.8,6.8,676
31-Oct-12,10,31,2012,5,26.37,92.5,6.7,676
31-Oct-12,10,31,2012,6,26.37,92.5,6.827659574,676
31-Oct-12,10,31,2012,10,26.35,92.2,7.4,676
31-Oct-12,10,31,2012,11,26.35,92.15737705,7.231147541,676
31-Oct-12,10,31,2012,15,26.34,91.73043478,6.95,676
31-Oct-12,10,31,2012,20,26.34,91.27540984,7.059016393,676
31-Oct-12,10,31,2012,24,26.34,90.89537037,6.962962963,676
31-Oct-12,10,31,2012,28,26.34,90.49090909,6.539393939,676
31-Oct-12,10,31,2012,29,26.34,90.49375,6.65625,676
31-Oct-12,10,31,2012,32,26.33,89.8,6.6,676
31-Oct-12,10,31,2012,33,26.33,89.89473684,6.676315789,676
14-Nov-12,11,14,2012,5,26.73,94.8,NA,676
14-Nov-12,11,14,2012,6,26.73,94.79705882,NA,676
14-Nov-12,11,14,2012,10,26.5,94.55,NA,676
14-Nov-12,11,14,2012,15,26.41,93.275,NA,676
14-Nov-12,11,14,2012,20,26.36,92.20833333,NA,676
14-Nov-12,11,14,2012,25,26.29,90.48571429,NA,676
14-Nov-12,11,14,2012,29,26.26,89.7,NA,676
14-Nov-12,11,14,2012,30,26.26,89.22352941,NA,676
14-Nov-12,11,14,2012,34,26.14,80.57916667,NA,676
14-Nov-12,11,14,2012,35,26.14,82.83214286,NA,676
27-Dec-12,12,27,2012,31,26.07,75.7,6.8,676
27-Dec-12,12,27,2012,32,26.07,75.65135135,6.789189189,676
27-Dec-12,12,27,2012,38,26.06,73.15,6.31,676
17-Jan-13,1,17,2013,38,26.27,75.41489362,7.385106383,676
24-Jan-13,1,24,2013,32,26.31,76.44464286,6.569642857,676
30-Jan-13,1,30,2013,32,26.69,85.2,6.6,676
30-Jan-13,1,30,2013,43,26.35,74.9,6.65,676
30-Jan-13,1,30,2013,44,26.35,74.49791667,6.7625,676
7-Feb-13,2,7,2013,37,26.27,72.7,6.9,676
7-Feb-13,2,7,2013,38,26.27,72.3,7.2,676
15-Feb-13,2,15,2013,31,26.49,78,6.4,676
15-Feb-13,2,15,2013,37,26.39,73.9,6.9,676
5-Mar-13,3,5,2013,31,26.86,81.22142857,5.292857143,676
5-Mar-13,3,5,2013,36,26.77,78.525,5.55,676
5-Mar-13,3,5,2013,37,26.76,78.39354839,5.493548387,676
5-Mar-13,3,5,2013,41,26.72,76.56666667,5.2,676
5-Mar-13,3,5,2013,42,26.71,76.23,5.436,676
5-Mar-13,3,5,2013,46,26.69,75.08095238,5.635714286,676
5-Mar-13,3,5,2013,47,26.69,75.2,5.4125,676
5-Mar-13,3,5,2013,51,26.69,74.4,5.8,676
5-Mar-13,3,5,2013,52,26.69,73.73695652,5.667391304,676
12-Mar-13,3,12,2013,38,26.68,75,5.9,676
12-Mar-13,3,12,2013,44,26.62,72.7,5.4,676
12-Mar-13,3,12,2013,45,26.62,72.21836735,5.728571429,676
20-Mar-13,3,20,2013,36,26.95,79.1,5.866666667,676
8-May-13,5,8,2013,61,26.5,61.6,5.2,676
8-May-13,5,8,2013,62,26.49,61.30196078,5.421568627,676
15-May-13,5,15,2013,62,26.56,62.1,5.45,676
15-May-13,5,15,2013,63,26.54,61.09130435,5.565217391,676
15-May-13,5,15,2013,64,26.51,58.96666667,5.3,676
25-Jul-13,7,25,2013,4,26.1,85.2,6.5,676
25-Jul-13,7,25,2013,8,26.09,85.2,7.4,676
25-Jul-13,7,25,2013,11,26.09,85.2,7.066666667,676
25-Jul-13,7,25,2013,12,26.09,85.19428571,6.994285714,676
25-Jul-13,7,25,2013,15,26.09,85.028,7.148,676
25-Jul-13,7,25,2013,17,26.09,85,6.8,676
25-Jul-13,7,25,2013,18,26.1,84.75,6.9,676
25-Jul-13,7,25,2013,19,26.1,84.77368421,7.073684211,676
25-Jul-13,7,25,2013,20,26.09,84.85625,7.509375,676
25-Jul-13,7,25,2013,25,26.1,84.36363636,7.188636364,676
25-Jul-13,7,25,2013,26,26.1,84.4,6.992857143,676
25-Jul-13,7,25,2013,29,26.1,83.964,6.74,676
25-Jul-13,7,25,2013,30,26.1,83.88125,7.15,676
25-Jul-13,7,25,2013,32,26.1,84,6.925,676
25-Jul-13,7,25,2013,33,26.1,83.74666667,7.033333333,676
25-Jul-13,7,25,2013,34,26.1,83.46,6.8,676
25-Jul-13,7,25,2013,35,26.1,83.52835821,6.694029851,676
25-Jul-13,7,25,2013,36,26.1,83.30769231,6.746153846,676
25-Jul-13,7,25,2013,37,26.1,83.21851852,6.811111111,676
25-Jul-13,7,25,2013,38,26.1,83.20606061,6.745454545,676
25-Jul-13,7,25,2013,39,26.1,83.43055556,7.161111111,676
25-Jul-13,7,25,2013,40,26.1,83.3,7.066666667,676
25-Jul-13,7,25,2013,43,26.1,82.91818182,6.709090909,676
25-Jul-13,7,25,2013,44,26.1,82.83953488,6.68372093,676
25-Jul-13,7,25,2013,45,26.09,82.38888889,6.688888889,676
25-Jul-13,7,25,2013,46,26.09,82.29473684,6.610526316,676
25-Jul-13,7,25,2013,47,26.09,81.86363636,6.513636364,676
25-Jul-13,7,25,2013,48,26.1,82.28,6.92,676
25-Jul-13,7,25,2013,49,26.1,82.4,7,676
25-Jul-13,7,25,2013,50,26.07,80.5,6.3,676
29-Jul-13,7,29,2013,26,26.18,88.3,NA,676
29-Jul-13,7,29,2013,27,26.18,88.3,NA,676
29-Jul-13,7,29,2013,35,26.13,86.7,NA,676
1-Aug-13,8,1,2013,1,26.01,84.2,5.845454545,676
1-Aug-13,8,1,2013,4,26.01,84.00294118,6.852941176,676
1-Aug-13,8,1,2013,5,26.01,84,6.977777778,676
1-Aug-13,8,1,2013,8,26.01,83.7,6.7,676
1-Aug-13,8,1,2013,9,26.02,83.695,6.84,676
1-Aug-13,8,1,2013,10,26.02,83.7,6.79,676
1-Aug-13,8,1,2013,14,26.02,83.4,6.833333333,676
1-Aug-13,8,1,2013,15,26.02,83.398,6.808,676
1-Aug-13,8,1,2013,19,26.03,83.25135135,6.794594595,676
1-Aug-13,8,1,2013,20,26.03,83.3,7.06,676
1-Aug-13,8,1,2013,22,26.03,82.71875,6.8,676
8-Aug-13,8,8,2013,5,25.96,87.3,6.1,676
8-Aug-13,8,8,2013,6,25.95,87.23015873,6.319047619,676
8-Aug-13,8,8,2013,11,25.95,87.2,6.7,676
8-Aug-13,8,8,2013,12,25.95,87.18205128,6.723076923,676
8-Aug-13,8,8,2013,13,25.95,87.2,6.592857143,676
8-Aug-13,8,8,2013,16,25.95,86.05405405,6.5,676
8-Aug-13,8,8,2013,17,25.95,86.190625,6.503125,676
8-Aug-13,8,8,2013,18,25.95,86.325,6.625,676
8-Aug-13,8,8,2013,21,25.95,85.90714286,6.464285714,676
8-Aug-13,8,8,2013,22,25.95,85.83829787,6.495744681,676
8-Aug-13,8,8,2013,23,25.95,85.6,6.3,676
8-Aug-13,8,8,2013,24,25.95,85.40851064,6.404255319,676
8-Aug-13,8,8,2013,25,25.95,85.2625,6.0625,676
8-Aug-13,8,8,2013,27,25.93,83.33125,6.1875,676
8-Aug-13,8,8,2013,28,25.93,83.43783784,6.108108108,676
8-Aug-13,8,8,2013,33,25.93,83,6.22,676
8-Aug-13,8,8,2013,34,25.93,83.08,6.253333333,676
8-Aug-13,8,8,2013,35,25.93,82.875,6.15,676
8-Aug-13,8,8,2013,36,25.92,82.7,6.1875,676
8-Aug-13,8,8,2013,40,25.91,82.5,5.866666667,676
8-Aug-13,8,8,2013,42,25.91,82.35,5.971428571,676
8-Aug-13,8,8,2013,43,25.9,81.43529412,5.417647059,676
15-Aug-13,8,15,2013,41,25.87,78.1,5.575,676
15-Aug-13,8,15,2013,42,25.86,77.29552239,5.559701493,676
1-Aug-13,8,1,2013,23,26.03,82.85789474,6.623684211,676.0263158
25-Jul-13,7,25,2013,52,26.06,80.51333333,6.316666667,676.0333333
19-Aug-11,8,19,2011,45,26.12,82.94615385,5.353846154,676.0384615
8-Aug-13,8,8,2013,44,25.91,81.9475,5.785,676.05
17-Oct-12,10,17,2012,11,26.5,93.69791667,6.8125,676.0625
17-Oct-12,10,17,2012,19,26.49,92.40666667,7.293333333,676.0666667
31-Oct-12,10,31,2012,37,26.33,89.26551724,6.703448276,676.0689655
1-Aug-13,8,1,2013,30,26.03,81.896,6.28,676.08
14-Nov-12,11,14,2012,1,26.75,95.140625,NA,676.09375
31-Oct-12,10,31,2012,36,26.33,89.15,6.529166667,676.125
17-Oct-12,10,17,2012,18,26.49,92.46956522,6.939130435,676.1304348
1-Aug-13,8,1,2013,18,26.03,83.3,6.55,676.1666667
25-Jul-13,7,25,2013,51,26.06,80.41304348,6.286956522,676.173913
8-Aug-13,8,8,2013,41,25.91,82.4,5.895238095,676.1904762
31-Oct-12,10,31,2012,41,26.32,87.34,6.63,676.2
18-Aug-10,8,18,2010,64,26.02,83.94074074,7.12962963,676.2222222
15-Jul-10,7,15,2010,69,26.14,64.70625,5.1375,676.25
1-Aug-13,8,1,2013,38,26.03,81.925,6.775,676.25
1-Aug-13,8,1,2013,27,26.03,81.855,6.15,676.3
17-Oct-12,10,17,2012,15,26.5,93.3691358,6.912345679,676.3333333
3-Jan-13,1,3,2013,38,26.07,73.53333333,7.1,676.3333333
1-Aug-13,8,1,2013,31,26.03,82.21904762,6.3,676.3809524
30-Jan-13,1,30,2013,49,26.21,69.74375,6.304166667,676.3958333
17-Oct-12,10,17,2012,1,26.55,94.78813559,NA,676.4915254
17-Oct-12,10,17,2012,6,26.51,94.2627451,6.529411765,676.5098039
1-Aug-13,8,1,2013,39,26.04,81.86956522,6.430434783,676.5217391
15-Jul-10,7,15,2010,68,26.15,61.8625,5.227083333,676.5416667
1-Aug-13,8,1,2013,42,26.03,79.63333333,6.572222222,676.5555556
11-Oct-12,10,11,2012,38,26.23,79.54375,6.54375,676.5625
1-Aug-13,8,1,2013,41,26.03,81.49285714,6.605952381,676.5714286
1-Aug-13,8,1,2013,35,26.03,81.56222222,6.375555556,676.5777778
17-Oct-12,10,17,2012,25,26.49,91.808,6.82,676.62
14-Jul-11,7,14,2011,68,26.14,51.03333333,NA,676.6666667
24-Jan-13,1,24,2013,38,26.23,72.59056604,6.230188679,676.6792453
1-Aug-13,8,1,2013,26,26.03,81.92121212,6.342424242,676.6969697
20-Mar-13,3,20,2013,37,26.95,79.02727273,6.343181818,676.7045455
17-Oct-12,10,17,2012,30,26.45,85.48571429,6.826530612,676.7142857
1-Aug-13,8,1,2013,34,26.03,81.2173913,6.352173913,676.7391304
22-Jul-11,7,22,2011,64,26.22,58.82352941,4.823529412,676.7647059
20-Mar-13,3,20,2013,46,26.75,73.19423077,6.180769231,676.7884615
1-Aug-13,8,1,2013,43,26.03,80.3,6.430769231,676.8205128
1-Aug-13,8,1,2013,29,26.03,81.41428571,6.228571429,676.8571429
27-Sep-12,9,27,2012,1,26.46,97.475,9.1875,676.875
19-Aug-11,8,19,2011,40,26.12,83.216,5.736,676.88
11-Oct-12,10,11,2012,1,26.93,98.41111111,5.677777778,676.8888889
19-Aug-11,8,19,2011,55,26.02,70.24285714,5.271428571,676.8928571
3-Jan-13,1,3,2013,39,26.07,73.38837209,7.295348837,676.9302326
1-Aug-13,8,1,2013,40,26.03,81.67941176,6.676470588,676.9411765
20-Mar-13,3,20,2013,41,26.94,77.85789474,6.210526316,676.9473684
8-May-13,5,8,2013,72,26.44,59.034,5.264,676.96
20-Mar-13,3,20,2013,42,26.94,78.31388889,6.288888889,676.9722222
22-Jul-10,7,22,2010,55,26.3,82.37297297,5.559459459,677
14-Jul-11,7,14,2011,67,26.19,51.7,NA,677
14-Jul-11,7,14,2011,69,26.11,51.43333333,NA,677
29-Jul-11,7,29,2011,70,26.01,57.77777778,4.988888889,677
29-Jul-11,7,29,2011,71,25.98,55.5,5.2,677
19-Aug-11,8,19,2011,56,26.05,73,5.5,677
12-Jul-12,7,12,2012,1,26.36,88.475,4.125,677
12-Jul-12,7,12,2012,6,26.36,88.12881356,4.506779661,677
12-Jul-12,7,12,2012,7,26.36,88.1,4.8,677
12-Jul-12,7,12,2012,16,26.36,87.475,4.619230769,677
12-Jul-12,7,12,2012,17,26.36,87.46666667,4.733333333,677
12-Jul-12,7,12,2012,26,26.36,86.8125,4.4,677
12-Jul-12,7,12,2012,27,26.36,86.8,4.466666667,677
12-Jul-12,7,12,2012,37,26.36,86.1,4.266666667,677
19-Jul-12,7,19,2012,1,26.3,87.17153285,2.445985401,677
19-Jul-12,7,19,2012,2,26.31,86.5,2.7,677
19-Jul-12,7,19,2012,11,26.32,85.65820896,4.755223881,677
19-Jul-12,7,19,2012,12,26.32,85.66,4.64,677
19-Jul-12,7,19,2012,22,26.32,84.91111111,4.751111111,677
19-Jul-12,7,19,2012,23,26.32,84.9,4.9,677
19-Jul-12,7,19,2012,32,26.32,84.63333333,4.784444444,677
19-Jul-12,7,19,2012,33,26.32,84.6,4.9,677
19-Jul-12,7,19,2012,41,26.32,83.94,4.792,677
19-Jul-12,7,19,2012,42,26.32,83.35625,4.80625,677
23-Jul-12,7,23,2012,14,26.28,89.92826087,4.973913043,677
3-Aug-12,8,3,2012,1,26.04,86.325,NA,677
27-Sep-12,9,27,2012,41,25.74,68.33714286,7.18,677
27-Sep-12,9,27,2012,42,25.74,68.45263158,7.126315789,677
4-Oct-12,10,4,2012,35,25.84,69.1,9.8,677
4-Oct-12,10,4,2012,36,25.84,68.60652174,9.345652174,677
11-Oct-12,10,11,2012,5,26.94,98.1,6.728571429,677
11-Oct-12,10,11,2012,10,26.93,97.68235294,6.688235294,677
11-Oct-12,10,11,2012,13,26.93,97.47333333,6.686666667,677
11-Oct-12,10,11,2012,16,26.94,97.11666667,6.666666667,677
11-Oct-12,10,11,2012,17,26.94,97.12727273,6.772727273,677
11-Oct-12,10,11,2012,19,26.94,96.98571429,6.585714286,677
11-Oct-12,10,11,2012,20,26.94,96.8875,6.8375,677
11-Oct-12,10,11,2012,21,26.95,96.6,6.8,677
11-Oct-12,10,11,2012,22,26.95,96.66,6.32,677
11-Oct-12,10,11,2012,23,26.95,96.53529412,6.552941176,677
11-Oct-12,10,11,2012,24,26.95,96.46666667,6.533333333,677
11-Oct-12,10,11,2012,28,26.95,95.86,6.64,677
11-Oct-12,10,11,2012,29,26.95,95.86,6.54,677
11-Oct-12,10,11,2012,32,26.93,95,6.1,677
11-Oct-12,10,11,2012,33,26.94,94.32857143,6.542857143,677
11-Oct-12,10,11,2012,34,26.94,94.48,6.8,677
11-Oct-12,10,11,2012,37,26.55,84.4,6.8,677
11-Oct-12,10,11,2012,46,25.89,69.62666667,7.32,677
11-Oct-12,10,11,2012,47,25.89,70.1,7.4,677
24-Oct-12,10,24,2012,10,26.87,95.7,6.3,677
24-Oct-12,10,24,2012,11,26.87,95.65625,6.489583333,677
24-Oct-12,10,24,2012,15,26.86,95.7,6.6,677
24-Oct-12,10,24,2012,16,26.86,95.63043478,6.641304348,677
24-Oct-12,10,24,2012,20,26.81,95,6.7,677
24-Oct-12,10,24,2012,21,26.81,94.85,6.63125,677
24-Oct-12,10,24,2012,25,26.69,93.4,6.5,677
24-Oct-12,10,24,2012,26,26.69,93.19591837,6.489795918,677
24-Oct-12,10,24,2012,30,26.55,90.8,7.088888889,677
24-Oct-12,10,24,2012,31,26.55,90.25897436,6.512820513,677
24-Oct-12,10,24,2012,35,26.41,86.7,6.8,677
24-Oct-12,10,24,2012,36,26.4,84.14680851,6.665957447,677
31-Oct-12,10,31,2012,40,26.31,84.5,6.5,677
14-Nov-12,11,14,2012,38,25.98,67.42,NA,677
21-Nov-12,11,21,2012,31,26.05,70.53333333,6.566666667,677
21-Nov-12,11,21,2012,32,26.06,71.404,6.516,677
3-Jan-13,1,3,2013,44,26.05,72.29516129,7.201612903,677
17-Jan-13,1,17,2013,43,26.14,69.95714286,6.960714286,677
17-Jan-13,1,17,2013,44,26.13,68.57619048,7.080952381,677
24-Jan-13,1,24,2013,37,26.23,72.8,6.5,677
24-Jan-13,1,24,2013,44,26.14,70.74150943,5.88490566,677
7-Feb-13,2,7,2013,43,26.07,66.9,7,677
15-Feb-13,2,15,2013,44,26.1,66.1,6.7,677
23-Feb-13,2,23,2013,47,26.17,66.6,6.7,677
12-Mar-13,3,12,2013,51,26.44,67.4,5.6,677
12-Mar-13,3,12,2013,52,26.44,66.63958333,5.645833333,677
17-Apr-13,4,17,2013,48,26.7,67.54,6.72,677
17-Apr-13,4,17,2013,49,26.7,67.256,6.54,677
17-Apr-13,4,17,2013,53,26.54,63.6,6.3,677
8-May-13,5,8,2013,66,26.45,60,5.316666667,677
8-May-13,5,8,2013,67,26.45,59.98723404,5.378723404,677
8-May-13,5,8,2013,71,26.44,59.5,5.2,677
29-May-13,5,29,2013,63,26.35,57.35,6.05,677
29-May-13,5,29,2013,64,26.35,57.18235294,6.026470588,677
25-Jul-13,7,25,2013,53,26.02,76.75,6.15,677
25-Jul-13,7,25,2013,54,26.01,77.61538462,6.256410256,677
25-Jul-13,7,25,2013,55,26,78.03333333,6.233333333,677
25-Jul-13,7,25,2013,56,26,77.94285714,5.971428571,677
1-Aug-13,8,1,2013,33,26.03,81.1,6.3,677
8-Aug-13,8,8,2013,48,25.8,75.06666667,5.833333333,677
23-Jul-12,7,23,2012,18,26.27,89.03541667,4.729166667,677.0208333
3-Aug-12,8,3,2012,6,26.04,85.74583333,4.93125,677.0208333
23-Jul-12,7,23,2012,9,26.36,90.88235294,4.914705882,677.0588235
12-Jul-12,7,12,2012,36,26.36,86.19090909,4.534090909,677.0681818
3-Aug-12,8,3,2012,10,26.04,85.4,4.423076923,677.0769231
3-Jan-13,1,3,2013,49,26.03,70.26857143,7.354285714,677.0857143
1-Aug-13,8,1,2013,44,26.01,78.60217391,6.367391304,677.0869565
23-Jul-12,7,23,2012,4,26.4,91.54615385,5.119230769,677.1153846
17-Apr-13,4,17,2013,54,26.54,63.09230769,6.350769231,677.1384615
23-Jul-12,7,23,2012,10,26.36,90.90769231,4.930769231,677.1538462
27-Sep-12,9,27,2012,46,25.65,63.26,6.15,677.2
29-Jul-11,7,29,2011,36,26.39,87.61578947,5.105263158,677.2105263
5-Mar-13,3,5,2013,57,26.3,63.68,5.42,677.24
3-Aug-12,8,3,2012,11,26.04,85.41891892,4.375675676,677.2432432
22-Jul-10,7,22,2010,56,26.3,81.6,5.431578947,677.2631579
27-Sep-12,9,27,2012,47,25.65,64.84,6.0375,677.275
29-Jul-11,7,29,2011,1,26.42,88.65625,2.84375,677.3125
23-Jul-12,7,23,2012,22,26.27,87.93333333,5.166666667,677.3333333
3-Jan-13,1,3,2013,50,26.01,69.45,7.171428571,677.4285714
23-Jul-12,7,23,2012,23,26.27,88.13409091,4.797727273,677.4772727
5-Aug-11,8,5,2011,36,26.17,86.5,5.25,677.5
23-Jul-12,7,23,2012,13,26.29,90,5.05,677.5
23-Jul-12,7,23,2012,32,26.26,85.55833333,5.116666667,677.5833333
12-Jul-12,7,12,2012,47,26.36,85.6,4.3,677.6666667
5-Dec-12,12,5,2012,1,25.93,93.86666667,NA,677.6666667
23-Jul-12,7,23,2012,27,26.26,87.20612245,5.267346939,677.6734694
4-Oct-12,10,4,2012,41,25.73,62.07234043,7.982978723,677.7021277
19-Jul-12,7,19,2012,43,26.31,82.6,4.9,677.7272727
23-Jul-12,7,23,2012,31,26.26,86.11052632,5.031578947,677.7631579
12-Jul-12,7,12,2012,46,26.37,85.65769231,4.342307692,677.7692308
8-Aug-13,8,8,2013,49,25.79,73.44,5.59,677.8
29-Jul-11,7,29,2011,46,26.39,86.52777778,5.083333333,677.9444444
3-Aug-12,8,3,2012,9,26.04,84.40555556,4.330555556,677.9444444
3-Aug-12,8,3,2012,38,26.04,82.90416667,4.104166667,677.9583333
12-Jul-12,7,12,2012,50,26.37,85.46666667,4.225641026,677.974359
29-Jul-11,7,29,2011,50,26.39,86.6,4.8,678
29-Jul-11,7,29,2011,51,26.39,86.1,4.911111111,678
19-Aug-11,8,19,2011,30,26.13,84.504,5.784,678
19-Aug-11,8,19,2011,31,26.13,84.5,5.25,678
