IMG ID,Latitude,Longitude,Ecosystem,Ecosystem Category,Ecosystem Subtype,Ecosystem Type,MAG
3300013133,-2.05,29.2062,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300009637,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300014199,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300017560,37.83,-122.29,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300009082,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300015077,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300022931,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_321
3300017565,37.83,-122.29,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300017650,37.83,-122.29,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300006721,-28.2362,-38.4949,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300017974,3.8381,-73.3194,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300003432,38.1072,-121.6485,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_321
3300003541,38.1072,-121.6485,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_321
3300001279,38.1072,-121.6485,Environmental,Aquatic,Wetlands,Marine,K_DeepCast_100m_m2_321
3300017929,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300019082,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300020221,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300005293,42.406189,-85.40016,Host-associated,Plants,None,Rhizoplane,K_DeepCast_100m_m2_321
3300002468,47.379,7.1648,Environmental,Terrestrial,Clay,Deep subsurface,K_DeepCast_100m_m2_321
3300022752,34.2611,-83.95,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300002468,47.379,7.1648,Environmental,Terrestrial,Clay,Deep subsurface,K_DeepCast_100m_m2_321
3300021405,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300020004,38.9763,-107.0041,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300002072,71.290565,-156.788622,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300001095,1.29973,103.771791,Engineered,Bioremediation,Wastewater,Terephthalate,K_DeepCast_100m_m2_321
3300009138,37.4972,-122.1293,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300021363,38.9134,-106.8956,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300012915,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300022181,42.4447,-76.485,Engineered,Modeled,None,Simulated communities (microbial mixture),K_DeepCast_100m_m2_321
3300009644,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300021401,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300005237,38.9383,-110.1342,Environmental,Aquatic,Groundwater,Freshwater,K_DeepCast_100m_m2_321
3300020003,38.8827,-106.9107,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300010379,50.1318,11.881,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300009503,44.61,-110.44,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300005252,40.58,-74.01,Engineered,Lab enrichment,Anaerobic media,Defined media,K_DeepCast_100m_m2_321
3300009632,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300003911,18.402889,-66.050054,Host-associated,Plants,Epiphytes,Rhizoplane,K_DeepCast_100m_m2_321
3300014496,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300004619,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300020005,38.9138,-106.8952,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300001868,71.290884,-156.788063,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300009655,34.65,135.05,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300009710,22.28,114.17,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300012907,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300020228,49.688,-93.689,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300020591,37.83,-122.29,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300020016,38.9138,-106.8952,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300009701,47.5028,-93.4828,Host-associated,Plants,Unclassified,Peat moss,K_DeepCast_100m_m2_321
3300017655,37.83,-122.29,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300009153,47.0991,-99.1044,Environmental,Aquatic,Sediment,Freshwater,K_DeepCast_100m_m2_321
3300021181,42.481016,-72.178343,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300002966,44.611006,-110.440182,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300004637,48.6,-123.5,Environmental,Aquatic,None,Marine,K_DeepCast_100m_m2_321
3300002182,44.611006,-110.440182,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300018421,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300004486,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300002549,71.29055,-156.788643,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300001870,71.28381,-156.5985,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300022309,38.05,-121.934,Environmental,Aquatic,Sediment,Marine,K_DeepCast_100m_m2_321
3300021349,49.688,-93.689,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300018030,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300017991,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_321
3300006057,41.5935,-78.5142,Environmental,Aquatic,Unclassified,Sediment,K_DeepCast_100m_m2_321
3300006378,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_321
3300017925,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300009761,49.25,-123.1,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300006674,59.185359,10.970104,Engineered,Bioreactor,None,Continuous culture,K_DeepCast_100m_m2_321
3300009653,49.25,-123.1,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300006674,59.185359,10.970104,Engineered,Bioreactor,None,Continuous culture,K_DeepCast_100m_m2_321
3300022937,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300009646,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300006002,None,None,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300014655,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300005294,42.794771,-84.393804,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300000816,-10.171667,-62.7875,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300001385,71.2999,-156.61,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300005158,45.54,-73.72,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300006900,None,None,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300000172,48.6,-123.5,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300003582,48.6,-123.5,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300014158,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300003369,71.28381,-156.5985,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300006224,41.384,-82.513,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300006365,44.963,-110.715,Environmental,Aquatic,Hot (42-90C),Thermal springs,K_DeepCast_100m_m2_321
3300001871,71.28381,-156.5985,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300012685,39.7291,-123.6419,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300020054,31.972,-81.028,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300017963,33.3,-115.8,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_321
3300003860,41.7,-86.23,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_321
3300006602,39.283,-75.3633,Environmental,Aquatic,Coastal,Marine,K_DeepCast_100m_m2_321
3300020083,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300018032,4.2396,-73.2024,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300021513,27.0118,-110.5962,Environmental,Aquatic,Hydrothermal vents,Marine,K_DeepCast_100m_m2_321
3300018065,33.4166,-115.9166,Environmental,Aquatic,Hypersaline,Non-marine Saline and Alkaline,K_DeepCast_100m_m2_321
3300022933,48.5847,-123.5008,Environmental,Aquatic,Inlet,Marine,K_DeepCast_100m_m2_321
3300012949,43.726,-72.1429,Engineered,Bioreactor,None,Unclassified,K_DeepCast_100m_m2_321
3300020084,-4.9054,29.4853,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300017787,-78.0827,164.1679,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300005144,40.58,-74.2,Engineered,Lab enrichment,Anaerobic media,Defined media,K_DeepCast_100m_m2_321
3300004595,48.6,-123.5,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300021079,49.775,-93.818,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
3300012891,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300018027,38.9195,-106.9496,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_321
3300021087,36.6907,-122.3448,Environmental,Aquatic,Intertidal zone,Marine,K_DeepCast_100m_m2_321
3300009781,41.84,-87.68,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300014161,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300023058,38.9355,-106.9424,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300004961,50.13,11.88,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300012034,38.978,-107.003,Environmental,Aquatic,None,Sediment,K_DeepCast_100m_m2_321
3300012681,-78.049,163.698,Environmental,Aquatic,Ice,Freshwater,K_DeepCast_100m_m2_321
3300020015,38.9228,-106.9541,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300014497,41.1591,-96.4086,Host-associated,Plants,None,Rhizosphere,K_DeepCast_100m_m2_321
3300005434,42.4774,-85.451,Environmental,Terrestrial,Loam,Soil,K_DeepCast_100m_m2_321
3300006674,59.185359,10.970104,Engineered,Bioreactor,None,Continuous culture,K_DeepCast_100m_m2_321
3300012913,43.3,-89.38,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300020003,38.8827,-106.9107,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300006705,-26.95,-21.4,Environmental,Aquatic,Oceanic,Marine,K_DeepCast_100m_m2_321
3300014155,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300021413,38.8924,-106.9111,Environmental,Terrestrial,None,Soil,K_DeepCast_100m_m2_321
3300014153,47.1149,-88.5476,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300009681,39.88,-75.22,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300014494,68.35,19.05,Environmental,Terrestrial,Wetlands,Soil,K_DeepCast_100m_m2_321
3300009639,47.5028,-93.4828,Environmental,Aquatic,Wetlands,Freshwater,K_DeepCast_100m_m2_321
3300002933,46.041,-89.686,Environmental,Aquatic,Lentic,Freshwater,K_DeepCast_100m_m2_321
3300005534,40.7999,-76.3402,Environmental,Terrestrial,Unclassified,Soil,K_DeepCast_100m_m2_321
3300012949,43.726,-72.1429,Engineered,Bioreactor,None,Unclassified,K_DeepCast_100m_m2_321
3300009761,49.25,-123.1,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300006674,59.185359,10.970104,Engineered,Bioreactor,None,Continuous culture,K_DeepCast_100m_m2_321
3300009653,49.25,-123.1,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300006674,59.185359,10.970104,Engineered,Bioreactor,None,Continuous culture,K_DeepCast_100m_m2_321
3300009780,40.12,-87.63,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300009666,42.35,-70.96,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300009767,43.77,142.37,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300009783,42.12,-87.65,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300009681,39.88,-75.22,Engineered,Wastewater,Unclassified,Anaerobic digestor,K_DeepCast_100m_m2_321
3300013133,-2.05,29.2062,Environmental,Aquatic,Lake,Freshwater,K_DeepCast_100m_m2_321
